code,name,year,report_date,divi,shares
300118,东方日升,2015,2016-02-23,0.7,0
2414,高德红外,2015,2016-02-23,0.2,0
2280,联络互动,2015,2016-02-23,1.5,15
300054,鼎龙股份,2015,2016-02-23,0.5,0
2209,达意隆,2015,2016-02-23,0.1,0
2171,楚江新材,2015,2016-02-23,0.2,0
300271,华宇软件,2015,2016-02-23,1,10
980,众泰汽车,2015,2016-02-23,0.2,0
300438,鹏辉能源,2015,2016-02-24,2,20
300443,金雷风电,2015,2016-02-24,5.2,10
300363,博腾股份,2015,2016-02-24,0.4,0
300006,莱美药业,2015,2016-02-24,1,26
2601,龙蟒佰利,2015,2016-02-24,3.5,25
2245,澳洋顺昌,2015,2016-02-24,0.3,0
600558,大西洋,2015,2016-02-24,0.4,5
300453,三鑫医疗,2015,2016-02-25,2,10
2714,牧原股份,2015,2016-02-25,3.5,10
2667,鞍重股份,2015,2016-02-25,0.1,0
2547,春兴精工,2015,2016-02-25,0.2,0
2286,保龄宝,2015,2016-02-25,0.6,0
300140,中环装备,2015,2016-02-25,0.5,0
2288,超华科技,2015,2016-02-25,0,0
603968,醋化股份,2015,2016-02-25,2,0
600416,湘电股份,2015,2016-02-25,0.3,0
2585,双星新材,2015,2016-02-26,0.2,0
300175,朗源股份,2015,2016-02-26,0.1,0
300122,智飞生物,2015,2016-02-26,1,10
300121,阳谷华泰,2015,2016-02-26,0.4,0
300233,金城医药,2015,2016-02-26,1.5,0
601678,滨化股份,2015,2016-02-26,1.5,2
2261,拓维信息,2015,2016-02-26,0.4,10
600370,三房巷,2015,2016-02-26,0.2,15
563,陕国投A,2015,2016-02-26,0.3,10
600898,国美通讯,2015,2016-02-26,0.5,0
600106,重庆路桥,2015,2016-02-26,0.8,0
300336,新文化,2015,2016-02-27,1,0
2675,东诚药业,2015,2016-02-27,1.1,0
2662,京威股份,2015,2016-02-27,3,0
603166,福达股份,2015,2016-02-27,0.7,2
300259,新天科技,2015,2016-02-27,0.2,0
300243,瑞丰高材,2015,2016-02-27,0.2,0
300228,富瑞特装,2015,2016-02-27,0.1,6
300193,佳士科技,2015,2016-02-27,0.3,0
300331,苏大维格,2015,2016-02-27,0.2,0
2452,长高集团,2015,2016-02-27,0.6,0
300095,华伍股份,2015,2016-02-27,0.5,0
2258,利尔化学,2015,2016-02-27,2,10
2221,东华能源,2015,2016-02-27,0.5,10
2138,顺络电子,2015,2016-02-27,2,0
601788,光大证券,2015,2016-02-27,6,0
915,山大华特,2015,2016-02-27,1,0
559,万向钱潮,2015,2016-02-27,2.5,0
600289,亿阳信通,2015,2016-02-27,0.3,0
603678,火炬电子,2015,2016-02-29,2,0
300360,炬华科技,2015,2016-02-29,2,5
603315,福鞍股份,2015,2016-02-29,2,10
2701,奥瑞金,2015,2016-02-29,4.5,14
2652,扬子新材,2015,2016-02-29,0.5,0
2745,木林森,2015,2016-02-29,1.2,0
300191,潜能恒信,2015,2016-02-29,0.1,0
300144,宋城演艺,2015,2016-02-29,0.7,0
2487,大金重工,2015,2016-02-29,0.2,0
2655,共达电声,2015,2016-02-29,0.1,0
300014,亿纬锂能,2015,2016-02-29,0.8,0
2285,世联行,2015,2016-02-29,0.4,4
2236,大华股份,2015,2016-02-29,2,15
300204,舒泰神,2015,2016-03-01,2,4
2494,华斯股份,2015,2016-03-01,0.3,0
603618,杭电股份,2015,2016-03-01,1.5,20
2296,辉煌科技,2015,2016-03-01,0.3,0
2108,沧州明珠,2015,2016-03-01,1.6,0
600999,招商证券,2015,2016-03-01,2.5,0
600987,航民股份,2015,2016-03-01,2.3,0
850,华茂股份,2015,2016-03-01,1,0
517,荣安地产,2015,2016-03-01,0.3,0
600873,梅花生物,2015,2016-03-01,1,0
600159,大龙地产,2015,2016-03-01,0.3,0
600070,浙江富润,2015,2016-03-01,0.2,0
603015,弘讯科技,2015,2016-03-02,1,10
300203,聚光科技,2015,2016-03-02,1,0
2468,申通快递,2015,2016-03-02,0.1,0
2145,中核钛白,2015,2016-03-02,0,20
300077,国民技术,2015,2016-03-02,1,10
43,中航地产,2015,2016-03-02,0.5,0
300441,鲍斯股份,2015,2016-03-03,1,8
300495,美尚生态,2015,2016-03-03,5.8,20
300432,富临精工,2015,2016-03-03,2.2,0
603006,联明股份,2015,2016-03-03,3.2,10
300009,安科生物,2015,2016-03-03,1.5,3
2158,汉钟精机,2015,2016-03-03,2,8
600291,西水股份,2015,2016-03-03,0.3,0
603578,三星新材,2015,2016-03-04,3,0
603889,新澳股份,2015,2016-03-04,3.5,10
300283,温州宏丰,2015,2016-03-04,0.1,5
300249,依米康,2015,2016-03-04,0.3,15
2503,搜于特,2015,2016-03-04,0.2,3
2409,雅克科技,2015,2016-03-04,1.7,10
600715,文投控股,2015,2016-03-04,0,10
2539,云图控股,2015,2016-03-05,0.8,0
300163,先锋新材,2015,2016-03-05,0.3,0
300148,天舟文化,2015,2016-03-05,0.4,2
601717,郑煤机,2015,2016-03-05,0.1,0
2434,万里扬,2015,2016-03-05,1.5,10
2683,宏大爆破,2015,2016-03-05,0.5,0
601198,东兴证券,2015,2016-03-05,2.5,0
601099,太平洋,2015,2016-03-05,0.8,0
600284,浦东建设,2015,2016-03-05,1.7,0
812,陕西金叶,2015,2016-03-05,0.4,0
598,兴蓉环境,2015,2016-03-05,0.4,0
600635,大众公用,2015,2016-03-05,0.6,0
600611,大众交通,2015,2016-03-05,1,10
600369,西南证券,2015,2016-03-05,1.3,0
600079,人福医药,2015,2016-03-05,1,0
2247,帝龙文化,2015,2016-03-07,2,10
603085,天成自控,2015,2016-03-08,1.1,0
300389,艾比森,2015,2016-03-08,2,10
2530,金财互联,2015,2016-03-08,0.3,0
2374,丽鹏股份,2015,2016-03-08,0.5,12
300335,迪森股份,2015,2016-03-08,0.3,0
2756,永兴特钢,2015,2016-03-08,2,8
2233,塔牌集团,2015,2016-03-08,1.8,0
2090,金智科技,2015,2016-03-08,1.5,0
600982,宁波热电,2015,2016-03-08,0.7,0
600736,苏州高新,2015,2016-03-08,0.5,0
600309,万华化学,2015,2016-03-08,2,0
600233,圆通速递,2015,2016-03-08,0.9,10
600141,兴发集团,2015,2016-03-08,1,0
2557,洽洽食品,2015,2016-03-09,5,0
2515,金字火腿,2015,2016-03-09,0.5,7
2298,中电鑫龙,2015,2016-03-09,0.3,0
300414,中光防雷,2015,2016-03-10,1.2,0
300403,地尔汉宇,2015,2016-03-10,5.5,0
300316,晶盛机电,2015,2016-03-10,0.6,0
300314,戴维医疗,2015,2016-03-10,0.4,0
2658,雪迪龙,2015,2016-03-10,0.9,0
2564,天沃科技,2015,2016-03-10,0.1,0
2541,鸿路钢构,2015,2016-03-10,0.7,0
2354,天神娱乐,2015,2016-03-10,2.5,0
2538,司尔特,2015,2016-03-10,1,0
2419,天虹股份,2015,2016-03-10,5.5,0
2235,安妮股份,2015,2016-03-10,0,5
300024,机器人,2015,2016-03-10,1,12
2448,中原内配,2015,2016-03-10,1,0
603288,海天味业,2015,2016-03-10,6,0
999,华润三九,2015,2016-03-10,1.5,0
600830,香溢融通,2015,2016-03-10,1,0
423,东阿阿胶,2015,2016-03-10,8,0
418,小天鹅A,2015,2016-03-10,6,0
26,飞亚达A,2015,2016-03-10,1,0
23,深天地A,2015,2016-03-10,0.5,0
1,平安银行,2015,2016-03-10,1.5,2
600641,万业企业,2015,2016-03-10,0.8,0
300430,诚益通,2015,2016-03-11,1.1,0
300457,赢合科技,2015,2016-03-11,1,0
2695,煌上煌,2015,2016-03-11,1.2,0
601313,江南嘉捷,2015,2016-03-11,2,0
300245,天玑科技,2015,2016-03-11,0.4,0
848,承德露露,2015,2016-03-11,2,3
661,长春高新,2015,2016-03-11,8,0
600602,云赛智联,2015,2016-03-11,0.4,0
600593,大连圣亚,2015,2016-03-11,2,0
600315,上海家化,2015,2016-03-11,9.9,0
600298,安琪酵母,2015,2016-03-11,3,15
600077,宋都股份,2015,2016-03-11,0.1,0
600062,华润双鹤,2015,2016-03-11,1.9,0
2661,克明面业,2015,2016-03-12,5,20
2003,伟星股份,2015,2016-03-12,5,0
600986,科达股份,2015,2016-03-12,0.3,0
600502,安徽水利,2015,2016-03-12,0.6,7
833,贵糖股份,2015,2016-03-12,0.5,0
600826,兰生股份,2015,2016-03-12,3.8,0
600382,广东明珠,2015,2016-03-12,0.5,0
600356,恒丰纸业,2015,2016-03-12,0.9,0
600323,瀚蓝环境,2015,2016-03-12,1,0
600118,中国卫星,2015,2016-03-12,1,0
600009,上海机场,2015,2016-03-12,4.3,0
603030,全筑股份,2015,2016-03-14,0.6,0
2873,新天药业,2015,2016-03-14,1.9,0
300239,东宝生物,2015,2016-03-14,0.3,10
2431,棕榈股份,2015,2016-03-14,0,15
600958,东方证券,2015,2016-03-14,3.5,0
2,万科A,2015,2016-03-14,7.2,0
300421,力星股份,2015,2016-03-15,3.5,0
300383,光环新网,2015,2016-03-15,0.2,0
300395,菲利华,2015,2016-03-15,2.5,5
603026,石大胜华,2015,2016-03-15,1,0
2692,睿康股份,2015,2016-03-15,1.5,12
300371,汇中股份,2015,2016-03-15,1.7,0
300244,迪安诊断,2015,2016-03-15,1,8
300375,鹏翎股份,2015,2016-03-15,2,0
300172,中电环保,2015,2016-03-15,0.5,5
601799,星宇股份,2015,2016-03-15,7.2,0
2284,亚太股份,2015,2016-03-15,1,0
2436,兴森科技,2015,2016-03-15,0.5,0
2180,纳思达,2015,2016-03-15,0,7.5
2169,智光电气,2015,2016-03-15,1,0
2091,江苏国泰,2015,2016-03-15,5,5
2196,方正电机,2015,2016-03-15,1,0
2230,科大讯飞,2015,2016-03-15,1,0
2356,赫美集团,2015,2016-03-15,0.7,0
2033,丽江旅游,2015,2016-03-15,1,0
2020,京新药业,2015,2016-03-15,1.5,10
600273,嘉化能源,2015,2016-03-15,1.6,0
600433,冠豪高新,2015,2016-03-15,0.1,0
973,佛塑科技,2015,2016-03-15,0.5,0
936,华西股份,2015,2016-03-15,0.3,0
600828,茂业商业,2015,2016-03-15,1,0
416,民生控股,2015,2016-03-15,0.5,0
49,德赛电池,2015,2016-03-15,1.5,0
600577,精达股份,2015,2016-03-15,0.6,0
600486,扬农化工,2015,2016-03-15,4.5,0
600120,浙江东方,2015,2016-03-15,1.2,0
300428,四通新材,2015,2016-03-16,10,0
2707,众信旅游,2015,2016-03-16,0.5,10
2653,海思科,2015,2016-03-16,2.5,0
2649,博彦科技,2015,2016-03-16,2.2,0
300216,千山药机,2015,2016-03-16,0.3,0
300176,鸿特精密,2015,2016-03-16,1,0
2252,上海莱士,2015,2016-03-16,0.5,0
2166,莱茵生物,2015,2016-03-16,0.5,0
2117,东港股份,2015,2016-03-16,3,0
601318,中国平安,2015,2016-03-16,3.5,0
600787,中储股份,2015,2016-03-16,0.3,0
600687,刚泰控股,2015,2016-03-16,0.3,0
600200,江苏吴中,2015,2016-03-16,0.2,0
603268,松发股份,2015,2016-03-17,1,0
300458,全志科技,2015,2016-03-17,2,0
300422,博世科,2015,2016-03-17,0.6,0
603456,九洲药业,2015,2016-03-17,3,10
300225,金力泰,2015,2016-03-17,0.7,0
2562,兄弟科技,2015,2016-03-17,0,10
300025,华星创业,2015,2016-03-17,0.5,10
2316,键桥通讯,2015,2016-03-17,0.1,0
2644,佛慈制药,2015,2016-03-17,0.1,0
600688,上海石化,2015,2016-03-17,1,0
600583,海油工程,2015,2016-03-17,2.5,0
600050,中国联通,2015,2016-03-17,0.6,0
300472,新元科技,2015,2016-03-18,0.8,5
603519,立霸股份,2015,2016-03-18,5,10
300488,恒锋工具,2015,2016-03-18,2.2,0
300393,中来股份,2015,2016-03-18,3,5
300398,飞凯材料,2015,2016-03-18,2,0
300365,恒华科技,2015,2016-03-18,0.5,0
300296,利亚德,2015,2016-03-18,0.7,0
2621,三垒股份,2015,2016-03-18,0.6,0
300215,电科院,2015,2016-03-18,0.2,0
300120,经纬电材,2015,2016-03-18,0.5,0
300104,乐视网,2015,2016-03-18,0.3,0
2469,三维工程,2015,2016-03-18,1.5,5
2496,辉丰股份,2015,2016-03-18,1,28
2255,海陆重工,2015,2016-03-18,0.3,0
2295,精艺股份,2015,2016-03-18,0.4,0
2232,启明信息,2015,2016-03-18,0,0
601058,赛轮金宇,2015,2016-03-18,1,12
2068,黑猫股份,2015,2016-03-18,0.1,0
300149,量子高科,2015,2016-03-18,0.5,0
600495,晋西车轴,2015,2016-03-18,0.3,0
600976,健民集团,2015,2016-03-18,2,0
963,华东医药,2015,2016-03-18,12.5,0
905,厦门港务,2015,2016-03-18,0.4,0
736,中交地产,2015,2016-03-18,0.2,0
732,泰禾集团,2015,2016-03-18,1,0
718,苏宁环球,2015,2016-03-18,1,0
553,沙隆达A,2015,2016-03-18,0.3,0
600765,中航重机,2015,2016-03-18,0.4,0
421,南京公用,2015,2016-03-18,1,0
62,深圳华强,2015,2016-03-18,1,0
600717,天津港,2015,2016-03-18,2.2,0
600705,中航资本,2015,2016-03-18,1.7,10
600426,华鲁恒升,2015,2016-03-18,1,3
600378,天科股份,2015,2016-03-18,0.5,0
600279,重庆港九,2015,2016-03-18,0.6,5
600183,生益科技,2015,2016-03-18,3,0
600101,明星电力,2015,2016-03-18,0.5,0
2728,特一药业,2015,2016-03-19,0.7,0
300255,常山药业,2015,2016-03-19,0.5,10
2542,中化岩土,2015,2016-03-19,0.3,5
300059,东方财富,2015,2016-03-19,1,8
2404,嘉欣丝绸,2015,2016-03-19,1,0
300019,硅宝科技,2015,2016-03-19,1.5,0
2599,盛通股份,2015,2016-03-19,0.3,0
2249,大洋电机,2015,2016-03-19,1,0
2302,西部建设,2015,2016-03-19,1,10
600990,四创电子,2015,2016-03-19,1,0
600271,航天信息,2015,2016-03-19,5.1,10
970,中科三环,2015,2016-03-19,0.9,0
786,北新建材,2015,2016-03-19,1.8,0
776,广发证券,2015,2016-03-19,8,0
708,大冶特钢,2015,2016-03-19,1.5,0
550,江铃汽车,2015,2016-03-19,10.3,0
524,岭南控股,2015,2016-03-19,0.4,0
600849,上药转换,2015,2016-03-19,3.3,0
601607,上海医药,2015,2016-03-19,3.3,0
600812,华北制药,2015,2016-03-19,0.2,0
600761,安徽合力,2015,2016-03-19,2,0
600719,大连热电,2015,2016-03-19,0.1,0
600651,飞乐音响,2015,2016-03-19,1.2,0
600621,华鑫股份,2015,2016-03-19,0.8,0
600588,用友网络,2015,2016-03-19,1.5,0
600566,济川药业,2015,2016-03-19,7,0
600548,深高速,2015,2016-03-19,3.4,0
600248,延长化建,2015,2016-03-19,0.5,3
600211,西藏药业,2015,2016-03-19,1.9,0
600131,岷江水电,2015,2016-03-19,0.5,0
2751,易尚展示,2015,2016-03-21,0.6,0
2718,友邦吊顶,2015,2016-03-21,5,0
300247,乐金健康,2015,2016-03-21,0.3,10
2342,巨力索具,2015,2016-03-21,0.1,0
2450,康得新,2015,2016-03-21,0.9,10
2135,东南网架,2015,2016-03-21,0.1,0
600660,福耀玻璃,2015,2016-03-21,7.5,0
600109,国金证券,2015,2016-03-21,0.8,0
300491,通合科技,2015,2016-03-22,3,0
603899,晨光文具,2015,2016-03-22,5,10
2765,蓝黛传动,2015,2016-03-22,2.5,0
2637,赞宇科技,2015,2016-03-22,1,10
300222,科大智能,2015,2016-03-22,0.7,0
2545,东方铁塔,2015,2016-03-22,0.6,0
2368,太极股份,2015,2016-03-22,1.5,0
300017,网宿科技,2015,2016-03-22,2,0
300101,振芯科技,2015,2016-03-22,0.5,0
300037,新宙邦,2015,2016-03-22,3,0
2294,信立泰,2015,2016-03-22,6,0
300036,超图软件,2015,2016-03-22,1,10
2583,海能达,2015,2016-03-22,0.3,0
300213,佳讯飞鸿,2015,2016-03-22,1,0
2092,中泰化学,2015,2016-03-22,0.2,0
2184,海得控制,2015,2016-03-22,1.5,0
2534,杭锅股份,2015,2016-03-22,1,5
2331,皖通科技,2015,2016-03-22,0.5,2
2626,金达威,2015,2016-03-22,0.5,0
2051,中工国际,2015,2016-03-22,3,2
600537,亿晶光电,2015,2016-03-22,2,10
903,云内动力,2015,2016-03-22,0.7,0
851,高鸿股份,2015,2016-03-22,0.2,0
639,西王食品,2015,2016-03-22,1.1,0
619,海螺型材,2015,2016-03-22,1,0
534,万泽股份,2015,2016-03-22,0.5,0
600889,南京化纤,2015,2016-03-22,0.4,0
600857,宁波中百,2015,2016-03-22,0.6,0
600814,杭州解百,2015,2016-03-22,1,0
600775,南京熊猫,2015,2016-03-22,0.7,0
99,中信海直,2015,2016-03-22,0.8,0
600673,东阳光科,2015,2016-03-22,0.3,0
600663,陆家嘴,2015,2016-03-22,5.1,16
600598,北大荒,2015,2016-03-22,3,0
600389,江山股份,2015,2016-03-22,0.3,5
600290,华仪电气,2015,2016-03-22,0.3,0
600287,江苏舜天,2015,2016-03-22,0.7,0
600085,同仁堂,2015,2016-03-22,2.3,0
603019,中科曙光,2015,2016-03-23,1.4,10
300368,汇金股份,2015,2016-03-23,0.4,10
300410,正业科技,2015,2016-03-23,0.4,0
2726,龙大肉食,2015,2016-03-23,0.8,0
2753,永东股份,2015,2016-03-23,1.8,5
2559,亚威股份,2015,2016-03-23,1.5,0
2488,金固股份,2015,2016-03-23,0.8,0
2424,贵州百灵,2015,2016-03-23,0.8,0
2408,齐翔腾达,2015,2016-03-23,2,12
300056,三维丝,2015,2016-03-23,0.6,0
2193,如意集团,2015,2016-03-23,0.2,0
2151,北斗星通,2015,2016-03-23,1.5,5
2208,合肥城建,2015,2016-03-23,0.5,0
2143,印纪传媒,2015,2016-03-23,0.7,0
300034,钢研高纳,2015,2016-03-23,0.8,3
2393,力生制药,2015,2016-03-23,4,0
601608,中信重工,2015,2016-03-23,0.2,0
300026,红日药业,2015,2016-03-23,0.6,0
600965,福成股份,2015,2016-03-23,0.7,0
600446,金证股份,2015,2016-03-23,0.6,0
900,现代投资,2015,2016-03-23,0.4,0
885,同力水泥,2015,2016-03-23,0.1,0
600823,世茂股份,2015,2016-03-23,1.1,4
600362,江西铜业,2015,2016-03-23,1,0
600317,营口港,2015,2016-03-23,0.1,0
600270,外运发展,2015,2016-03-23,5,0
600095,哈高科,2015,2016-03-23,0.1,0
600011,华能国际,2015,2016-03-23,4.7,0
603027,千禾味业,2015,2016-03-24,1,0
300476,胜宏科技,2015,2016-03-24,3.5,15
2761,多喜爱,2015,2016-03-24,0.4,0
300081,恒信东方,2015,2016-03-24,1,15
300114,中航电测,2015,2016-03-24,0.8,5
2220,天宝食品,2015,2016-03-24,0.5,0
601992,金隅股份,2015,2016-03-24,0.3,10
2189,利达光电,2015,2016-03-24,0.2,0
601872,招商轮船,2015,2016-03-24,0.7,0
601857,中国石油,2015,2016-03-24,0.2,0
601628,中国人寿,2015,2016-03-24,4.2,0
601998,中信银行,2015,2016-03-24,2.1,0
2053,云南能投,2015,2016-03-24,1,0
600449,宁夏建材,2015,2016-03-24,0.2,0
716,黑芝麻,2015,2016-03-24,1,10
600845,宝信软件,2015,2016-03-24,2.5,20
600605,汇通能源,2015,2016-03-24,0.2,0
600585,海螺水泥,2015,2016-03-24,4.3,0
600519,贵州茅台,2015,2016-03-24,61.7,0
600231,凌钢股份,2015,2016-03-24,0.2,10
600030,中信证券,2015,2016-03-24,5,0
600007,中国国贸,2015,2016-03-24,2,0
603866,桃李面包,2015,2016-03-25,5.5,0
300455,康拓红外,2015,2016-03-25,1,10
300392,腾信股份,2015,2016-03-25,0.6,0
2716,金贵银业,2015,2016-03-25,0.5,0
2700,新疆浩源,2015,2016-03-25,0.5,0
603008,喜临门,2015,2016-03-25,1.5,0
300339,润和软件,2015,2016-03-25,1.5,0
300320,海达股份,2015,2016-03-25,0.5,0
300293,蓝英装备,2015,2016-03-25,1,0
300237,美晨科技,2015,2016-03-25,0.3,0
300207,欣旺达,2015,2016-03-25,0.6,0
300209,天泽信息,2015,2016-03-25,0.2,0
300210,森远股份,2015,2016-03-25,0.4,0
603883,老百姓,2015,2016-03-25,3,0
2491,通鼎互联,2015,2016-03-25,0.2,0
601886,江河集团,2015,2016-03-25,1,0
2451,摩恩电气,2015,2016-03-25,0.4,0
601012,隆基股份,2015,2016-03-25,0.5,0
2401,中远海科,2015,2016-03-25,0.5,0
2323,雅百特,2015,2016-03-25,1.1,20
601801,皖新传媒,2015,2016-03-25,2.6,10
300052,中青宝,2015,2016-03-25,0.2,0
2210,飞马国际,2015,2016-03-25,0.6,3
603993,洛阳钼业,2015,2016-03-25,0.3,0
2703,浙江世宝,2015,2016-03-25,1,0
601880,大连港,2015,2016-03-25,0.8,13
2060,粤水电,2015,2016-03-25,0.5,0
601088,中国神华,2015,2016-03-25,3.2,0
300139,晓程科技,2015,2016-03-25,0.1,0
300150,世纪瑞尔,2015,2016-03-25,1,0
2672,东江环保,2015,2016-03-25,0.8,0
601633,长城汽车,2015,2016-03-25,1.9,0
2043,兔宝宝,2015,2016-03-25,1.3,5
600970,中材国际,2015,2016-03-25,1.7,5
600027,华电国际,2015,2016-03-25,3,0
2032,苏泊尔,2015,2016-03-25,5.6,0
600992,贵绳股份,2015,2016-03-25,0.3,0
600985,雷鸣科化,2015,2016-03-25,0.5,0
997,新大陆,2015,2016-03-25,0.3,0
810,创维数字,2015,2016-03-25,1.1,0
739,普洛药业,2015,2016-03-25,0.6,0
727,华东科技,2015,2016-03-25,0,10
673,当代东方,2015,2016-03-25,0,10
521,美菱电器,2015,2016-03-25,0.6,0
513,丽珠集团,2015,2016-03-25,5,0
89,深圳机场,2015,2016-03-25,0.6,0
35,中国天楹,2015,2016-03-25,0,10
12,南玻A,2015,2016-03-25,3,0
600741,华域汽车,2015,2016-03-25,8.1,0
600720,祁连山,2015,2016-03-25,0.7,0
600711,盛屯矿业,2015,2016-03-25,0.2,0
600685,中船防务,2015,2016-03-25,0.3,0
600650,锦江投资,2015,2016-03-25,2.5,0
600604,市北高新,2015,2016-03-25,0.2,0
600528,中铁工业,2015,2016-03-25,0.6,0
600511,国药股份,2015,2016-03-25,1,0
600488,天药股份,2015,2016-03-25,0.3,0
600292,远达环保,2015,2016-03-25,1,0
600192,长城电工,2015,2016-03-25,0.1,0
600125,铁龙物流,2015,2016-03-25,0.7,0
601231,环旭电子,2015,2016-03-26,1,0
300286,安科瑞,2015,2016-03-26,2,0
300190,维尔利,2015,2016-03-26,0.5,0
300147,香雪制药,2015,2016-03-26,1.2,0
2518,科士达,2015,2016-03-26,2.5,5
300253,卫宁健康,2015,2016-03-26,0.8,4
2439,启明星辰,2015,2016-03-26,0.3,0
2324,普利特,2015,2016-03-26,1,0
300127,银河磁体,2015,2016-03-26,2,0
2523,天桥起重,2015,2016-03-26,0.5,5
2242,九阳股份,2015,2016-03-26,7,0
2214,大立科技,2015,2016-03-26,0.3,0
2391,长青股份,2015,2016-03-26,3,0
601238,广汽集团,2015,2016-03-26,1.2,0
2407,多氟多,2015,2016-03-26,1.5,15
2152,广电运通,2015,2016-03-26,2,5
2062,宏润建设,2015,2016-03-26,1,4
601965,中国汽研,2015,2016-03-26,1,0
2187,广百股份,2015,2016-03-26,3,0
333,美的集团,2015,2016-03-26,12,5
2031,巨轮智能,2015,2016-03-26,1,20
2028,思源电气,2015,2016-03-26,2,2
600993,马应龙,2015,2016-03-26,2,0
600463,空港股份,2015,2016-03-26,0.5,0
600470,六国化工,2015,2016-03-26,0.8,0
600184,光电股份,2015,2016-03-26,0.6,0
948,南天信息,2015,2016-03-26,0.4,0
793,华闻传媒,2015,2016-03-26,0.5,0
783,长江证券,2015,2016-03-26,3.5,0
697,炼石有色,2015,2016-03-26,0.2,0
600859,王府井,2015,2016-03-26,8.8,3
600841,上柴股份,2015,2016-03-26,0.4,0
600836,界龙实业,2015,2016-03-26,0.2,10
600805,悦达投资,2015,2016-03-26,1,0
404,华意压缩,2015,2016-03-26,0.8,0
31,中粮地产,2015,2016-03-26,0.4,0
28,国药一致,2015,2016-03-26,3,0
600723,首商股份,2015,2016-03-26,1.6,0
600718,东软集团,2015,2016-03-26,1,0
600657,信达地产,2015,2016-03-26,1,0
600563,法拉电子,2015,2016-03-26,10,0
600560,金自天正,2015,2016-03-26,0.3,0
600533,栖霞建设,2015,2016-03-26,0.5,0
600386,北巴传媒,2015,2016-03-26,1.9,0
600350,山东高速,2015,2016-03-26,1.8,0
600278,东方创业,2015,2016-03-26,0.9,0
600268,国电南自,2015,2016-03-26,0.5,0
600266,北京城建,2015,2016-03-26,2.8,0
600191,华资实业,2015,2016-03-26,1,0
600170,上海建工,2015,2016-03-26,1.5,2
600067,冠城大通,2015,2016-03-26,1,0
300490,华自科技,2015,2016-03-28,2,10
300475,聚隆科技,2015,2016-03-28,1.1,0
300436,广生堂,2015,2016-03-28,2.5,0
603806,福斯特,2015,2016-03-28,7,0
300218,安利股份,2015,2016-03-28,0.9,0
300378,鼎捷软件,2015,2016-03-28,1,3
300289,利德曼,2015,2016-03-28,0.6,0
2449,国星光电,2015,2016-03-28,1.8,0
300200,高盟新材,2015,2016-03-28,2,0
603126,中材节能,2015,2016-03-28,0.5,0
300373,扬杰科技,2015,2016-03-28,0.6,0
2084,海鸥卫浴,2015,2016-03-28,0.5,0
300451,创业软件,2015,2016-03-28,1.5,20
601601,中国太保,2015,2016-03-28,10,0
858,五粮液,2015,2016-03-28,8,0
541,佛山照明,2015,2016-03-28,0.1,0
22,深赤湾A,2015,2016-03-28,4.1,0
600377,宁沪高速,2015,2016-03-28,4,0
600012,皖通高速,2015,2016-03-28,2.3,0
300480,光力科技,2015,2016-03-29,1.5,10
300705,九典制药,2015,2016-03-29,1.4,0
2758,华通医药,2015,2016-03-29,3,15
